"id","timestamp","body","recipient_id","user_id","sid"
3259,"2021-06-16 15:13:08.045562+00","des gleiche auch immer beim Edeka an der Kasse 😡 da zahlen die immer mit Kleingeld Abend um 7, wenn alle beim einkaufen sind. 😡😡",34,29,8
3260,"2021-06-16 15:13:08.064238+00","Und nur noch 2min zu spielen. 😱",12,23,23
3261,"2021-06-16 15:13:08.830232+00","Freistoß für Vanuatu😲",11,22,23
3262,"2021-06-16 15:13:15.121112+00","Wie ist das denn genau passiert? 😢👀",32,15,19
3263,"2021-06-16 15:13:15.996038+00","ja als würde die da nicht schon die letzten 50 Jahre ihres Lebens einkaufen, due hat bestimmt jedes Brot schon 50 mal durchprobiert😡",29,34,8
3264,"2021-06-16 15:13:17.137193+00","und?😲",22,11,23
3265,"2021-06-16 15:13:18.802656+00","Ja aber echt! 😊",12,23,23
3266,"2021-06-16 15:13:19.294302+00","Mega nervig.. 😢 und alle die 2nd hand verkaufen übertreiben maßlos mit den Preisen 😢😲",19,28,6
3267,"2021-06-16 15:13:23.132648+00","aber weißt du noch als du letzten mir beim Umzug geholfen hast 😊",28,19,6
3268,"2021-06-16 15:13:24.759164+00","oh, wie cool! 😊",33,37,4
3269,"2021-06-16 15:13:27.324108+00","Boa, du arme(r). 😢Ich werd auch immer so grantig, wenn ich hungrig bin😡",34,29,8
3270,"2021-06-16 15:13:27.946921+00","Da will man ""schnell"" eine kaffee bestellen und hat es eilig und dann kann sich der Herr hier nicht entscheiden 😡",25,17,8
3271,"2021-06-16 15:13:29.540302+00","und jetzt will sie auch noch ne beratung😲😡",29,34,8
3272,"2021-06-16 15:13:30.030088+00","2:1 und vor 5 Minuten stand es noch 0:1 🥰",23,12,23
3273,"2021-06-16 15:13:30.555302+00","GENIAL!!! GEIL!! 😊😊😊😊😊",11,22,23
3274,"2021-06-16 15:13:35.101528+00","lol 😊👀",34,29,8
3275,"2021-06-16 15:13:38.781413+00","ich hab dir als dankeschön ...😊",28,19,6
3276,"2021-06-16 15:13:40.585688+00","Ja, aber das hat doch garnichts damit zu tun? 😢",19,28,6
3277,"2021-06-16 15:13:41.235352+00","Führung!!!😊😊🥰",11,22,23
3278,"2021-06-16 15:13:41.316003+00","was ist passiert?😲",22,11,23
3279,"2021-06-16 15:13:41.361032+00","Ja so ein Mist! 😡",12,23,23
3280,"2021-06-16 15:13:43.608619+00","Wahnsinn, das macht Spaß 😲🥰",23,12,23
3281,"2021-06-16 15:13:45.481235+00","Karten dafür gekauft!!!😊",28,19,6
3282,"2021-06-16 15:13:45.65653+00","ja Kaffee ist super 🥰",33,37,4
3283,"2021-06-16 15:13:48.315456+00","Was ne Trulla. 😡",34,29,8
3284,"2021-06-16 15:13:50.504862+00","Jetzt hat er abgepfiffen! 🤢😡",12,23,23
3285,"2021-06-16 15:13:51.637056+00","voll gut 😊",22,11,23
3286,"2021-06-16 15:13:53.202316+00","Warum passiert das eigentlich immer dann wenn man es besonders eilig hat....👀",25,17,8
3287,"2021-06-16 15:13:56.913519+00","Waaaaas???? 🥰",19,28,6
3288,"2021-06-16 15:13:58.16283+00","JAAAAAAAAAAAAAAAAAAAAAAAA 😱😱😱😱",23,12,23
3289,"2021-06-16 15:13:58.773376+00","Überraschung😲",28,19,6
3290,"2021-06-16 15:13:59.533309+00","ach was, wie kam es denn dazu? 👀",33,37,4
3291,"2021-06-16 15:14:01.862329+00","Gibt's in der Nähe noch andere Bäcker oder so?👀",34,29,8
3292,"2021-06-16 15:14:02.675001+00","Hast du nicht?? 😲",19,28,6
3293,"2021-06-16 15:14:04.626713+00","wie lange noch?👀",22,11,23
3294,"2021-06-16 15:14:05.163109+00","Vanuatu hat gerade aus 80 Metern ein Tor geschossen!!!😊🥰",11,22,23
3295,"2021-06-16 15:14:07.06445+00","Scheiß FC Haudrauf! 😡",12,23,23
3296,"2021-06-16 15:14:07.944053+00","doch 😊",28,19,6
3297,"2021-06-16 15:14:08.54959+00","ja man, und dann brauchen sieeee ewig für alles😡",29,34,8
3298,"2021-06-16 15:14:09.954053+00","oh klingt ärgerlich 😡 wo holst du denn den kaffee? liege noch ganz entspannt im bett 😊",17,25,8
3299,"2021-06-16 15:14:13.485625+00","🥰",23,12,23
3300,"2021-06-16 15:14:14.085443+00","die letzten die es gab😊",28,19,6
3301,"2021-06-16 15:14:14.138334+00","noch 1 Minute😱",11,22,23
3302,"2021-06-16 15:14:17.316264+00","😡",12,23,23
3303,"2021-06-16 15:14:18.918648+00","Ich kanns nicht glauben 😲🥰",19,28,6
3304,"2021-06-16 15:14:20.146929+00","ich zittere so mit😲",11,22,23
3305,"2021-06-16 15:14:20.265832+00","Szenario 23 beendet",12,23,23
3306,"2021-06-16 15:14:20.462232+00","🥰",23,12,23
3307,"2021-06-16 15:14:24.537593+00","es gibt ja auch noch menschen, die haben was zu tun am tag 😡😲",29,34,8
3308,"2021-06-16 15:14:25.389391+00","zwei Stück😊",28,19,6
3309,"2021-06-16 15:14:26.68838+00","Haben auf tripadvisor gelesen, dass es hier den besten Kaffee gibt. Sagt dir Kopi Luwak was? so so lecker🥰",37,33,4
3310,"2021-06-16 15:14:27.173096+00","Beginne Szenario 24",12,23,24
3311,"2021-06-16 15:14:28.269011+00","Du bist der Hammer 😊🥰",19,28,6
3312,"2021-06-16 15:14:29.12757+00","und da is auch nur eine Kassiererin oder Kassierer 👀in dem Bäcker?",34,29,8
3313,"2021-06-16 15:14:30.148692+00","oh gott, ist das spannend😲😊",11,22,23
3314,"2021-06-16 15:14:35.253706+00","Oh mein Gott, das wird so gut 😊",19,28,6
3315,"2021-06-16 15:14:37.594031+00","Bei meinem Bäcker eine Ecke weiter - er hat echt super guten Kaffee🥰",25,17,8
3316,"2021-06-16 15:14:37.704308+00","aber ich erwarte natürlich dass du mich mit hinnimsst 🥰",28,19,6
3317,"2021-06-16 15:14:38.430423+00","wow, ist das spannend😱",22,11,23
3318,"2021-06-16 15:14:42.858155+00","und müssen nicht nur ihre blumen gießen und leute beobachten..😡",29,34,8
3319,"2021-06-16 15:14:43.580616+00","Mein Tag ist gerettet😊",19,28,6
3320,"2021-06-16 15:14:45.097593+00","Der Arzt hat vor paar Monaten einen Tumor im Bauch gefunden 😢",15,32,19
3321,"2021-06-16 15:14:46.525962+00","ja auf jeden Fall😊",28,19,6
3322,"2021-06-16 15:14:48.32368+00","Natürlich kommst du mit 🥰",19,28,6
3323,"2021-06-16 15:14:49.601821+00","jaa man😡",29,34,8
3324,"2021-06-16 15:14:50.2317+00","und wo musst du danach hin? 👀",17,25,8
3325,"2021-06-16 15:14:50.346649+00","ja voll. 😡",34,29,8
3326,"2021-06-16 15:14:53.609891+00","das freut mich🥰",28,19,6
3327,"2021-06-16 15:14:57.295189+00","und ist es jetzt aus?👀",22,11,23
3328,"2021-06-16 15:14:57.873413+00","boa endlich ist sie weg😲",29,34,8
3329,"2021-06-16 15:14:57.954317+00","Ja, natürlich! 😊",33,37,4
3330,"2021-06-16 15:14:59.499443+00","ENDE ! SIEG!!!😊",11,22,23
3331,"2021-06-16 15:15:00.971754+00","Auf meine Umzugshilfe kannst du auf jeden Fall immer zählen 🥰😊",19,28,6
3332,"2021-06-16 15:15:04.840568+00","Mega geil!😊",11,22,23
3333,"2021-06-16 15:15:05.971313+00","Hey Papa, wollte mich mal erkundigen wie es euch so geht. Ich bin ja jetzt schon seit 5 Wochen nicht mehr zuhause gewesen. 😢",12,23,24
3334,"2021-06-16 15:15:06.808248+00","Pah du hast ein Leben - ich hab gleich nen Impftermin 👀",25,17,8
3335,"2021-06-16 15:15:07.482346+00","das Vollkornbrot, wow😡😲",29,34,8
3336,"2021-06-16 15:15:07.574062+00","Wie lieb🥰",19,28,6
3337,"2021-06-16 15:15:11.788439+00","richtig gut🥰",22,11,23
3338,"2021-06-16 15:15:12.070288+00","danke danke danke 😊",19,28,6
3339,"2021-06-16 15:15:12.730651+00","Vanuatu ist Weltmeister😊🥰",11,22,23
3340,"2021-06-16 15:15:13.356419+00","aber manchmal tun mir die Alten auch leid. 😢 wenn das einzige, was noch spannendes passiert in dem Leben das Brot ist 😢😢😢",34,29,8
3341,"2021-06-16 15:15:13.890545+00","getrunken hab ich ihn leider noch nie 😢",33,37,4
3342,"2021-06-16 15:15:16.100445+00","Hat aber gemeint er wird die Behandlung überstehen 😢",15,32,19
3343,"2021-06-16 15:15:21.360456+00","das hätte ich auch schon vorher sagen können, dass die das nimmt😲",29,34,8
3344,"2021-06-16 15:15:22.856909+00","Szenario 6 beendet",28,19,6
3345,"2021-06-16 15:15:23.874186+00","Szenario 23 beendet",11,22,23
3346,"2021-06-16 15:15:25.383176+00","Szenario 6 beendet",19,28,6
3347,"2021-06-16 15:15:26.495827+00","boa Vollkornbrot ist mein Lieblings🥰😊",34,29,8
3348,"2021-06-16 15:15:35.66522+00","weißt du warum der so besonders ist? 👀",33,37,4
3349,"2021-06-16 15:15:36.807587+00","Beginne Szenario 24",22,11,24
3350,"2021-06-16 15:15:37.039775+00","jaa des ist auch echt lecker🥰",29,34,8
3351,"2021-06-16 15:15:38.334697+00","Beginne Szenario 24",11,22,24
3352,"2021-06-16 15:15:40.357794+00","und Brezen! 🥰",34,29,8
3353,"2021-06-16 15:15:43.557612+00","ja das stimmt schon😢",29,34,8
3354,"2021-06-16 15:15:48.074482+00","Schade kann ich dir echt empfehlen! Hier ist er relativ günstig😊",37,33,4
3355,"2021-06-16 15:15:50.125166+00","Hallo Fabian, ja leider ist die Stimmung nicht sonderlich besser geworden .. 😢",23,12,24
3356,"2021-06-16 15:15:51.742342+00","irgendwie tut sie mir ja auch leid😢",29,34,8
3357,"2021-06-16 15:15:52.9299+00","cool! dann drücke ich die Daumen, dass es dir danach nicht schlecht geht 😱",17,25,8
3358,"2021-06-16 15:15:54.658714+00","ne warum=👀",37,33,4
3359,"2021-06-16 15:15:55.976445+00","Speaking of: hättest du mal wieder Bock auf ne Biergartenbrotzeit? 🥰😊",34,29,8
3360,"2021-06-16 15:16:02.275796+00","Ich hoffe dir geht es gut 😊",23,12,24
3361,"2021-06-16 15:16:04.331894+00","wahrscheinlich ist es dir einzige mensch mit dem sie spricht am tag..😢",29,34,8
3362,"2021-06-16 15:16:07.121705+00","Hey Mama, wie gehts euch?🥰",22,11,24
3363,"2021-06-16 15:16:07.810515+00","ja - hoffe ich auch 👀",25,17,8
3364,"2021-06-16 15:16:09.074001+00","*ne warum?👀",37,33,4
3365,"2021-06-16 15:16:11.482011+00","ja 😢 immerhin hat sie jetzt ein leckeres Brot 😊",34,29,8
3366,"2021-06-16 15:16:13.146412+00","Wieso ist etwas passiert? 😲",12,23,24
3367,"2021-06-16 15:16:14.239234+00","dann würde ich vielleicht auch länger zum wählen brauchen😢",29,34,8
3368,"2021-06-16 15:16:16.601199+00","Beginne Szenario 7",19,28,7
3369,"2021-06-16 15:16:19.955019+00","Mir geht es soweit gut! 😊",12,23,24
3370,"2021-06-16 15:16:20.994803+00","jaa gerne🥰",29,34,8
3371,"2021-06-16 15:16:22.256504+00","endlich er hat es geschafft 😱",25,17,8
3372,"2021-06-16 15:16:25.566593+00","ja 😢😢😢",34,29,8
3373,"2021-06-16 15:16:28.436354+00","Bitte erschrick nicht.😱",11,22,24
3374,"2021-06-16 15:16:37.825045+00","ich nehm gleich mal für uns ein vollkornbrot mit🥰",29,34,8
3375,"2021-06-16 15:16:38.095999+00","Boah du.. ich bin ja gerade auf Kreta und die Ferienwohnung.. ich sags dir.. es ist traumhaft 🥰😊",19,28,7
3376,"2021-06-16 15:16:38.755561+00","Ich muss dir etwas  mitteilen😲😢",11,22,24
3377,"2021-06-16 15:16:40.718376+00","So ich hol mir jetzt nen Kaffe und dann gehts los - bis dann🥰",25,17,8
3378,"2021-06-16 15:16:40.976712+00","was denn?😱",22,11,24
3379,"2021-06-16 15:16:41.717171+00","bis später😊🥰",29,34,8
3380,"2021-06-16 15:16:45.405848+00","Szenario 8 beendet",29,34,8
3381,"2021-06-16 15:16:46.374303+00","ok super 😊 und ich Obazda",34,29,8
3382,"2021-06-16 15:16:46.501971+00","juhuu 😊😊 dann alles gute für die Impfung und genieß den Kaffee 🥰",17,25,8
3383,"2021-06-16 15:16:46.543718+00","Oh je, das ist echt schlimm. Gerade, wenn man eigentlich noch Hoffnung hat! 😢",32,15,19
3384,"2021-06-16 15:16:49.072108+00","Ich möchte dir noch etwas sagen. Das fällt mir wirklich schwer .. Aber Mama und Papa müssen in Zukunft wohl getrennte Wege gehen 🤢",23,12,24
3385,"2021-06-16 15:16:51.589239+00","Szenario 8 beendet",17,25,8
3386,"2021-06-16 15:16:52.138478+00","ohhhh wie schön wie ist die Lage🥰",28,19,7
3387,"2021-06-16 15:16:52.919157+00","Beginne Szenario 9",34,29,9
3388,"2021-06-16 15:16:54.706677+00","Beginne Szenario 9",17,25,9
3389,"2021-06-16 15:17:01.336823+00","und das Wetter?😱",28,19,7
3390,"2021-06-16 15:17:06.147929+00","Hans-Dieter und ich werden uns trennen.😢😲",11,22,24
3391,"2021-06-16 15:17:08.799064+00","Was? 😱 wieso denn das?",12,23,24
3392,"2021-06-16 15:17:09.331413+00","Ich würde dir das gerne persönlich sagen, aber Mama will das nicht. 😢",23,12,24
3393,"2021-06-16 15:17:13.541416+00","und wie viele Zimmer hat sie?😲",28,19,7
3394,"2021-06-16 15:17:16.25948+00","Ja, man hat bei ihm auch eigentlich nichts angemerkt 😲",15,32,19
3395,"2021-06-16 15:17:16.504692+00","Er hat eine andere🤢",11,22,24
3396,"2021-06-16 15:17:20.584153+00","Warum sagst du mir das über Whats App? 😡",12,23,24
3397,"2021-06-16 15:17:21.190432+00","mama, du wirst es nicht glauben😲",29,34,9
3398,"2021-06-16 15:17:22.135285+00","Megaa 😊 Direkt gegenüber vom Strand, Pool auf der Terrasse😊",19,28,7
3399,"2021-06-16 15:17:24.100054+00","ich hab den job😊",29,34,9
3400,"2021-06-16 15:17:26.810508+00","Ich habe dafür einen anderen😊",11,22,24
3401,"2021-06-16 15:17:27.329615+00","Das ist ja so schlimm! 😢",12,23,24
3402,"2021-06-16 15:17:30.034042+00","ich wollte nämlich auch dahin fahren😊",28,19,7
3403,"2021-06-16 15:17:31.411693+00","ich bin soooo glücklich😊",29,34,9
3404,"2021-06-16 15:17:32.504926+00","Planst du denn, dir wieder einen neuen Hund zuzulegen? 👀",32,15,19
3405,"2021-06-16 15:17:34.449484+00","ohhh wie schön😊",28,19,7
3406,"2021-06-16 15:17:36.913415+00","Wetter ist auch mega 😊 30 Grad aber schöne Meerluft😊",19,28,7
3407,"2021-06-16 15:17:38.891144+00","Ich komme morgen nachhause! 😱",12,23,24
3408,"2021-06-16 15:17:42.137343+00","endlich hat sich die arbeit gelohnt😊",29,34,9
3409,"2021-06-16 15:17:43.325097+00","😊😊😲😲 glückwunsch mein Schatz!!!",34,29,9
3410,"2021-06-16 15:17:44.376457+00","das muss ich jetzt erstmal verdauen😱",22,11,24
3411,"2021-06-16 15:17:45.074672+00","Leider kommt auf dich eine Entscheidung zu...😢😱",11,22,24
3412,"2021-06-16 15:17:45.649251+00","Ich wollte ja aber es ist gerade alles sehr schwer. 😢",23,12,24
3413,"2021-06-16 15:17:47.520853+00","Wegen dem Anbau?👀",37,33,4
3414,"2021-06-16 15:17:48.140479+00","danke🥰",29,34,9
3415,"2021-06-16 15:17:50.435149+00","Hey, ich hab den Job tatsächlich bekommen! Stell dir das vor! Endlich! Ein Traum geht in Erfüllung - und deiner auch, jetzt kann ich bald ausziehen 😊😊😊",25,17,9
3416,"2021-06-16 15:17:51.362987+00","weil die Kaffee Bohnen Natürlich fermentiert sind, dadurch dass die Kaffeefrüchte in der Anbauregion von Katzen gefressen werden und .. naja das was bei der Ausscheidung übrig bleibt wird dann eben weiter verarbeitet 😊",33,37,4
3417,"2021-06-16 15:17:52.308205+00","Ich bin sooo stolz auf dich 🥰🥰🥰",34,29,9
3418,"2021-06-16 15:17:52.50405+00","und wie ist die Sauberkeit😲 ich bin ja ganz pinglig🤢",28,19,7
3419,"2021-06-16 15:17:53.90632+00","Es tut mir so Leid für dich Kind😢",11,22,24
3420,"2021-06-16 15:17:54.547776+00","Leider kannst du noch nicht nachhause 😢",23,12,24
3421,"2021-06-16 15:17:57.152659+00","Wir haben 2 Zimmer, aber noch ein riesen Wohnzimmer 😊 und Küche natürlich 😊",19,28,7
3422,"2021-06-16 15:17:59.991454+00","welche Entscheidung?😱",22,11,24
3423,"2021-06-16 15:18:04.628323+00","Daran kann ich nicht einmal denken 😢",15,32,19
3424,"2021-06-16 15:18:05.156077+00","das müssen wir gleich feiern. Ich stell schon mal den Schampus kalt!!🥰😊😊😊",34,29,9
3425,"2021-06-16 15:18:05.384517+00","danke mama🥰",29,34,9
3426,"2021-06-16 15:18:06.54413+00","Du musst dich leider entscheiden ob du zu Mama oder zu mir gehst 😢😢",23,12,24
3427,"2021-06-16 15:18:07.068884+00","oh das hört sich echt geil an😊",28,19,7
3428,"2021-06-16 15:18:07.267546+00","Es ist alles tip top, wirklich 😊",19,28,7
3429,"2021-06-16 15:18:12.915219+00","Und wann geht's los? 👀",34,29,9
3430,"2021-06-16 15:18:15.950484+00","Wieso darf ich denn jetzt nicht mehr nachhause? 😡",12,23,24
3431,"2021-06-16 15:18:17.077487+00","jaa da freue ich mich drauf😊",29,34,9
3432,"2021-06-16 15:18:19.848578+00","Ich laufe gerade noch überall durch und bin geflasht 😊",19,28,7
3433,"2021-06-16 15:18:20.936076+00","Was? 😲",12,23,24
3434,"2021-06-16 15:18:21.514702+00","Du willst mich veräppeln oder?😲🤢",37,33,4
3435,"2021-06-16 15:18:22.578098+00","Hans-Dieter und ich werden noch diesen Monat getrennte Wohnungen beziehen😢😲",11,22,24
3436,"2021-06-16 15:18:22.956585+00","ich wünsche euch ganz viel Spaß😊",28,19,7
3437,"2021-06-16 15:18:25.723932+00","was gibt es denn zu essen heute abend?👀",29,34,9
3438,"2021-06-16 15:18:28.947558+00","oh wie cool! 🥰 das freut mich sehr 🥰 aber finde es auch schade, weil dann bin ich ganz alleine 😢",17,25,9
3439,"2021-06-16 15:18:30.105568+00","Oh Gott.. 😱",19,28,7
3440,"2021-06-16 15:18:30.601382+00","nächste woche schon😲",29,34,9
3441,"2021-06-16 15:18:31.227023+00","Weil momentan alles sehr schwierig ist .. 🤢",23,12,24
3442,"2021-06-16 15:18:32.661593+00","Das ist jetzt wirklich übertrieben! 🤢😡",12,23,24
3443,"2021-06-16 15:18:36.47409+00","was?😲",28,19,7
3444,"2021-06-16 15:18:37.695422+00","Ja, versteh ich. 😢",32,15,19
3445,"2021-06-16 15:18:41.424454+00","Ich war gerade im Bad.. du kannst es dir nicht vorstellen 🤢",19,28,7
3446,"2021-06-16 15:18:45.754292+00","ich bin ja so aufgeregt😱",29,34,9
3447,"2021-06-16 15:18:45.915137+00","Kakerlaken 🤢",19,28,7
3448,"2021-06-16 15:18:46.623171+00","du musst dich leider entscheiden, bei wem von uns du künftig wohnen möchtest...😱👀",11,22,24
3449,"2021-06-16 15:18:47.983419+00","Ich würde dir das gerne alles mal persönlich erzählen 😢",23,12,24
3450,"2021-06-16 15:18:48.742218+00","Alle sagen ich soll mir ein neues Hund holen, aber verstehen einfach nicht, dass er mein Begleiter war während meinen schwierigen Phasen 😡",15,32,19
3451,"2021-06-16 15:18:50.094712+00","Ihhhh🤢",19,28,7
3452,"2021-06-16 15:18:53.310201+00","Ich glaub ich kann den nicht mehr weitertrinken.🤢 Hoffentlich haben die den richtig gut gereinigt👀",37,33,4
3453,"2021-06-16 15:18:55.244231+00","oh nein wie eklig 🤢🤢🤢",28,19,7
3454,"2021-06-16 15:18:56.434833+00","Aber ich kann dich doch besuchen kommen, so weit ist das ja nicht weg 🥰",25,17,9
3455,"2021-06-16 15:18:57.126994+00","hoffentlich kann ich dann wirklich alles😱",29,34,9
3456,"2021-06-16 15:19:03.098971+00","dann will ich da doch nicht hin😲",28,19,7
3457,"2021-06-16 15:19:04.214954+00","Wie eklig ist das denn?? 🤢😱",19,28,7
3458,"2021-06-16 15:19:07.399343+00","Aber aktuell ist es wichtig, dass du dich bald entscheidest zu wem du möchtest, damit wir alles weitere klären können 😢",23,12,24
3459,"2021-06-16 15:19:08.524139+00","Was soll ich tun? 😱",19,28,7
3460,"2021-06-16 15:19:08.538611+00","so eine kacke, ich will mich nicht zwischen euch entscheiden😡",22,11,24
3461,"2021-06-16 15:19:10.207448+00","was macht ihr denn jetzt😲",28,19,7
3462,"2021-06-16 15:19:11.752227+00","Nächste Woche schon?? 😲",34,29,9
3463,"2021-06-16 15:19:13.359765+00","Nein! Ich hätte gedacht, dass Cafés die den anbieten, das auch erklären 😲",33,37,4
3464,"2021-06-16 15:19:15.430682+00","Ok ich bin zwar wirklich sauer aber dann besuche ich eben zuerst dich und danach Mama. 😲",12,23,24
3465,"2021-06-16 15:19:16.643093+00","Keine ahnung 😲",19,28,7
3466,"2021-06-16 15:19:17.140136+00","Mich macht das alles sehr traurig 😢",23,12,24
3467,"2021-06-16 15:19:19.380407+00","Vor allem im Pubertät war Leo mein 1. Gesprächpartner über alles 😢",15,32,19
3468,"2021-06-16 15:19:20.768884+00","Wir bleiben auf jeden Fall beide in der selben Stadt. Du wirst uns beide regelmäßig sehen können😢😲",11,22,24
3469,"2021-06-16 15:19:24.176208+00","da würde ich dem Vermieter aber was erzählen😡",28,19,7
3470,"2021-06-16 15:19:26.67646+00","So schnell kann ich das jetzt nicht entscheiden😱",12,23,24
3471,"2021-06-16 15:19:27.798381+00","Ich hätte jetzt mal Kaiserschmarren gemacht, den magst du doch so gern 😊",34,29,9
3472,"2021-06-16 15:19:30.370133+00","Danke, das bedeutet mir viel 🥰",23,12,24
3473,"2021-06-16 15:19:33.990024+00","und mir sagtz man wieder als letztem was😡",22,11,24
3474,"2021-06-16 15:19:35.944661+00","Würde dir nicht empfehlen hinzugehen. Also alles nice, aber Kakerlaken 🤢😢",19,28,7
3475,"2021-06-16 15:19:36.107678+00","Mich auch 😢",12,23,24
3476,"2021-06-16 15:19:36.823308+00","und mein Geld zurück fordern😡",28,19,7
3477,"2021-06-16 15:19:40.189609+00","ja das ist mein lieblingsessen🥰",29,34,9
3478,"2021-06-16 15:19:40.711407+00","ja aber trotzdem können wir nicht jeden Tag zusammen essen usw 😢 ich hoffe du kommst mich oft besuchen! 😢",17,25,9
3479,"2021-06-16 15:19:41.758344+00","Du kannst bestimmt alles 😊 du hattest doch so gute Noten im Studium 🥰",34,29,9
3480,"2021-06-16 15:19:42.083646+00","Ja, das muss man erstmal verarbeiten. 😢",32,15,19
3481,"2021-06-16 15:19:43.132603+00","Ok gut dann bis morgen. 🥰",12,23,24
3482,"2021-06-16 15:19:43.665644+00","Natürlich nicht, lass dir da Zeit 😢",23,12,24
3483,"2021-06-16 15:19:44.304664+00","ach kind. 😢",11,22,24
3484,"2021-06-16 15:19:47.42622+00","ne die brauch ich nicht🤢",28,19,7
3485,"2021-06-16 15:19:48.32181+00","ja ich freue mich so😊",29,34,9
3486,"2021-06-16 15:19:48.561937+00","Bis morgen 🥰",23,12,24
3487,"2021-06-16 15:19:49.246223+00","Danke 🥰",12,23,24
3488,"2021-06-16 15:19:51.287844+00","Und wo genau ist der Job dann? 👀",34,29,9
3489,"2021-06-16 15:19:52.022146+00","Hätte ich auch erwartet😲 Soll ich dir den rest mitbringen zum probieren?👀",37,33,4
3490,"2021-06-16 15:19:52.635665+00","Szenario 24 beendet",12,23,24
3491,"2021-06-16 15:19:55.470774+00","Ja glaube das müssen wir jetzt machen 😱",19,28,7
3492,"2021-06-16 15:19:57.785446+00","Beginne Szenario 25",12,23,25
3493,"2021-06-16 15:20:00.778535+00","ich bin wirklich sauer😡",22,11,24
3494,"2021-06-16 15:20:01.72951+00","sucht euch am besten eine neue Wohnung 👀",28,19,7
3495,"2021-06-16 15:20:04.165061+00","Ja aber ich bin froh dass du mich verstehst 🥰",15,32,19
3496,"2021-06-16 15:20:10.248928+00","das ist lieb von dir🥰",29,34,9
3497,"2021-06-16 15:20:14.271089+00","Bin mal weg und diskutiere mit denen.. das geht es garnicht 😡",19,28,7
3498,"2021-06-16 15:20:15.919508+00","Wir haben uns heute gegenseitig gebeichtet, dass wir jemand anderen haben😡",11,22,24
3499,"2021-06-16 15:20:17.222145+00","vielleicht findet ihr ja eine noch schönere😊",28,19,7
3500,"2021-06-16 15:20:18.656333+00","das ist richtig zum kotzen🤢",22,11,24
3501,"2021-06-16 15:20:21.626622+00","es tut uns so Leid😢",11,22,24
3502,"2021-06-16 15:20:23.702928+00","in Regensburg😊",29,34,9
3503,"2021-06-16 15:20:24.251841+00","Hey wir gehts dir denn so? 😊",12,23,25
3504,"2021-06-16 15:20:25.008166+00","ok alles klar viel Erfolg 😲",28,19,7
3505,"2021-06-16 15:20:26.942843+00","Ja...aber du kannst dir jab Freunde einladen 😊 Ich verspreche dich regelmäßig zu besuchen 🥰",25,17,9
3506,"2021-06-16 15:20:27.496702+00","naja, ist eben was total besonderes 😊",33,37,4
3507,"2021-06-16 15:20:32.98229+00","schreibe dir später ein Update 😲",19,28,7
3508,"2021-06-16 15:20:33.520245+00","leck mich doch😡",22,11,24
3509,"2021-06-16 15:20:36.188703+00","du könntest auch bei uns beiden abwechselnd wohnen?👀",11,22,24
3510,"2021-06-16 15:20:39.99921+00","ok😊",28,19,7
3511,"2021-06-16 15:20:43.469149+00","aber wenn er dir doch vorher noch geschmeckt hat, warum dann jetzt nicht mehr? 👀",33,37,4
3512,"2021-06-16 15:20:45.069795+00","Szenario 7 beendet",28,19,7
3513,"2021-06-16 15:20:47.199476+00","Szenario 7 beendet",19,28,7
3514,"2021-06-16 15:20:47.336545+00","das stimmt 😊 dann verlasse ich mich darauf 🥰",17,25,9
3515,"2021-06-16 15:20:49.370496+00","Oh wow. Regensburg ist super 😊🥰 da gibt's viele Bars",34,29,9
3516,"2021-06-16 15:20:49.676134+00","Szenario 9 beendet",17,25,9
3517,"2021-06-16 15:20:52.300077+00","Beginne Szenario 8",28,19,8
3518,"2021-06-16 15:20:52.506469+00","Beginne Szenario 10",17,25,10
3519,"2021-06-16 15:20:54.243242+00","ich werd mir was eigenes suchen😢",22,11,24
3520,"2021-06-16 15:20:57.232134+00","Hey du 😊 Mir gehts absolut fantastisch, vorallem jetzt wo das Staatsexamen vorbei ist 🥰 Wie geht es dir?",23,12,25
3521,"2021-06-16 15:20:59.425371+00","Die Idee mit dem neuen Hund kam mir nur, weil bei einer Freundin auch mal sowas passiert ist. Und sie hat dann irgendwann einen neuen Hund aus dem Tierheim geholt. Das hat ihr dann wieder Freude gebracht, dass sie dem Hund ein neues Zuhause schenken konnte. 🥰",32,15,19
3522,"2021-06-16 15:21:00.143336+00","Kind, sei doch nicht so traurig. Wir wollen dich nicht verlieren😱",11,22,24
3523,"2021-06-16 15:21:03.53292+00","aber nicht zu lange wegbleiben, wenn du morgens ins Büro musst 😱",34,29,9
3524,"2021-06-16 15:21:04.181041+00","find ich auch😊",29,34,9
3525,"2021-06-16 15:21:04.643409+00","gooooott bin ich genervt😡",28,19,8
3526,"2021-06-16 15:21:04.689485+00","Ich weiß nicht.. die Vorstellung allein🤢",37,33,4
3527,"2021-06-16 15:21:13.418485+00","OH GOTT NEIN! DAS MACHT ALLES NUR NOCH SCHLIMMER😢😢😢😢😢😢😢😢😢😢😢😢",11,22,24
3528,"2021-06-16 15:21:16.811382+00","Hey, was denn los bei dir? 😲",19,28,8
3529,"2021-06-16 15:21:21.426505+00","Das heißt, du ziehst dann aus? 😢👀",34,29,9
3530,"2021-06-16 15:21:23.458825+00","ich bin dann mal weg, ich möchte jetzt allein sein😢",22,11,24
