id,user,recipient,sid,timestamp,body
1170,user03,user09,8,2021-06-14 19:09:35.198537+00:00,Sowas macht mich richtig aggro 😡
1169,user12,user06,22,2021-06-14 19:09:34.630764+00:00,"Dass dir die Entscheidung so leicht viel, hat mich sehr überrascht👀"
1168,user04,user10,21,2021-06-14 19:09:33.335340+00:00,"Hey, schaust du gerade das Fußballspiel? 👀😊"
1167,user15,user16,11,2021-06-14 19:09:32.083729+00:00,"ja.. wieso nicht ? 😊 ich dachte, ich frag dich einfach"
1166,user11,user5,23,2021-06-14 19:09:25.783744+00:00,"Ja, war noch im Stress die letzten Wochen. Hab die Woche endlich mein Staatsexamen fertig. Endlich! 🥰🥰"
1165,user14,user13,18,2021-06-14 19:09:20.269618+00:00,"Ja es geht uns alle etwas an, aber mir ist das egal. 🥰"
1164,user09,user03,8,2021-06-14 19:09:12.195701+00:00,Ich stehe grad in der Schlage für meinen morgentlichen Kaffee und der Typ vor mir kann sich mal wieder nicht entscheiden was er möchte 😡
1163,user5,user11,23,2021-06-14 19:09:10.358615+00:00,"ja lag an uns beiden, da ist keiner alleine für verantwortlich 🥰"
1162,user08,User02,6,2021-06-14 19:09:10.112119+00:00,Schau mal rein! Für 2 Personen 😊
1161,user04,user10,21,2021-06-14 19:09:07.927464+00:00,Beginne Szenario 21
1160,user16,user15,11,2021-06-14 19:09:07.869485+00:00,Wie - Du meinst wirklich zum Abschlussball? Wir beide? 😱👀
1159,user12,user06,22,2021-06-14 19:09:06.139289+00:00,"😲🥰 Super, ich habe mir das so gewünscht, was würde ich nur ohne dich machen 🥰"
1158,user14,user13,18,2021-06-14 19:09:05.014071+00:00,Das hoffe ich für dich! 🥰 Was möchtest du denn erreichen? 👀
1157,user10,user04,20,2021-06-14 19:09:03.292948+00:00,Szenario 20 beendet
1156,user04,user10,20,2021-06-14 19:09:02.393245+00:00,Szenario 20 beendet
1155,user04,user10,20,2021-06-14 19:08:54.817001+00:00,Fehler passieren. Wurde zum Glück aufgeklärt😊
1154,user5,user11,23,2021-06-14 19:08:50.251621+00:00,selber auch ? 👀
1153,user13,user14,18,2021-06-14 19:08:49.124679+00:00,Aber warum? Politik geht uns doch alle etwas an! 😡
1152,user11,user5,23,2021-06-14 19:08:44.311743+00:00,"Ja gut. Wollte Dir auch gerade schreiben. Sorry, dass wir uns so lange nicht gehoert haben. 😢"
1151,User02,user08,6,2021-06-14 19:08:40.881457+00:00,uups... Post? 👀
1150,user5,user11,23,2021-06-14 19:08:39.727577+00:00,"sehr gut, lieb dass du frägst 😊"
1149,user16,user15,11,2021-06-14 19:08:38.600446+00:00,Alles top 😊 bei Dir?
1148,user03,user09,8,2021-06-14 19:08:37.985288+00:00,Alles gut bei dir? 😊
1147,user15,user16,11,2021-06-14 19:08:37.436139+00:00,"ich wollte fragen, ob du Lust hast mit mir auf den Abschlussball zu gehen? 😊"
1146,user10,user04,20,2021-06-14 19:08:32.710084+00:00,"👀Ich hoffe, das macht Freude. Sorry für den Fehler. 😢Bin ja auch nur ein Mensch."
1145,user09,user03,8,2021-06-14 19:08:31.486254+00:00,Hi 😊
1144,user07,user01,10,2021-06-14 19:08:30.269712+00:00,Beginne Szenario 10
1143,user04,user10,20,2021-06-14 19:08:29.539571+00:00,Sehr cool. Da hat sich das Fragen ja rentiert. Vielen Dank und einen schönen Abend Ihnen 😊
1142,User02,user08,6,2021-06-14 19:08:27.999438+00:00,"😡Manno, hab mich so auf das Konzert von .... gefreut"
1141,user08,User02,6,2021-06-14 19:08:27.318141+00:00,Hey mein Lieber! Hast du schon in die Post geschaut?`😊
1140,user03,user09,8,2021-06-14 19:08:25.699162+00:00,Hi 😊
1139,user06,user12,22,2021-06-14 19:08:23.422679+00:00,ok dann bleib ich bei dir mama 🥰
1138,user13,user14,18,2021-06-14 19:08:22.751351+00:00,"Ich habe das Gefühl, dass ich mit meiner Stimme dieses Jahr endlich mal etwas bewirken kann! 😊"
1137,user03,user09,8,2021-06-14 19:08:21.659365+00:00,Beginne Szenario 8
1136,user11,user5,23,2021-06-14 19:08:19.573484+00:00,Wie geht Dir???  😲
1135,user5,user11,23,2021-06-14 19:08:18.426821+00:00,"hey franz, wollt mich mal wieder nach längerer zeit bei dir melden 😊"
1134,user03,user09,7,2021-06-14 19:08:15.157678+00:00,Szenario 7 beendet
1133,user07,user01,9,2021-06-14 19:08:12.546612+00:00,Szenario 9 beendet
1132,user15,user16,11,2021-06-14 19:08:09.403456+00:00,"Hey, na ?😊 alles gut bei dir ?"
1131,user07,user01,9,2021-06-14 19:08:08.843238+00:00,Ja genau! Da wird uns dann schon immer was einfallen 🥰😊
1130,user14,user13,18,2021-06-14 19:08:02.395494+00:00,"Hi, ehrlich gesagt nicht so richtig. 👀 Bin doch nicht so daran interessiert was die Politiker machen. 👀"
1129,User02,user08,6,2021-06-14 19:08:01.496263+00:00,Beginne Szenario 6
1128,user12,user06,22,2021-06-14 19:07:53.268496+00:00,Wir bekommen das schon hin🥰
1127,user10,user04,20,2021-06-14 19:07:51.655442+00:00,"😊Dann sieht es für Sie ja ganz anders aus. 97 Punkte gibt ja eine 1,7 statt der 3,7."
1126,user03,user09,7,2021-06-14 19:07:50.612456+00:00,Haha ich melde mich später nochmal 😊
1125,user5,user11,23,2021-06-14 19:07:50.157034+00:00,Beginne Szenario 23
1124,user04,user10,20,2021-06-14 19:07:48.712802+00:00,Und das heißt für mich?😲👀
1123,User02,user08,5,2021-06-14 19:07:48.248889+00:00,Szenario 5 beendet
1122,user01,user07,9,2021-06-14 19:07:48.142311+00:00,Du musst mich trotzdem ganz oft besuchen kommen 😊 Oder ich besuch einfach dich!🥰
1121,User02,user08,5,2021-06-14 19:07:42.482523+00:00,bis morgen 😊
1120,user15,user16,11,2021-06-14 19:07:41.805751+00:00,Beginne Szenario 11
1119,user15,user16,10,2021-06-14 19:07:38.349614+00:00,Szenario 10 beendet
1118,user09,user03,7,2021-06-14 19:07:37.985755+00:00,Da lobe ich mir dann doch Deutschland 😊
1117,user11,user5,0,2021-06-14 19:07:37.282445+00:00,hahaha 😊
1116,user06,user12,22,2021-06-14 19:07:37.121112+00:00,"ok dann bin ich beruhigt, aber traurig bin schon😢"
1115,User02,user08,5,2021-06-14 19:07:35.564326+00:00,und dann schauen wir weiter ... 👀
1114,user03,user09,7,2021-06-14 19:07:33.636488+00:00,So ein Mist! Dann muss ich jetzt gleich wieder los 😡
1113,user08,User02,5,2021-06-14 19:07:29.815417+00:00,bin mal weg 😢
1112,user12,user06,22,2021-06-14 19:07:27.345243+00:00,"Leider hängt damit aber auch zusammen, dass du dich entscheiden muss, wo du in Zukunft wohnen willst, bei mir oder deinem Vater 😢😱👀"
1111,user5,user11,0,2021-06-14 19:07:25.449215+00:00,dann hat Mama auch ihre ruhe vor dir :D :D 👀
1110,User02,user08,5,2021-06-14 19:07:24.956652+00:00,"ne, dann sagen wir einfach, das mehr nicht geht 😊👀..."
1109,user11,user5,22,2021-06-14 19:07:24.130151+00:00,Szenario 22 beendet
1108,user08,User02,5,2021-06-14 19:07:23.131776+00:00,"Danke, lass morgen weiter reden 🥰😊"
1107,user09,user03,7,2021-06-14 19:07:22.492006+00:00,Ich auch 🤢
1106,user07,user01,9,2021-06-14 19:07:21.303056+00:00,Da kannst du doch Papa fragen! der hilft dir bestimmt auch gern!😊
1105,user15,user16,10,2021-06-14 19:07:18.623360+00:00,"Okay puh, nochmal gut gegangen 😊"
1104,user11,user5,22,2021-06-14 19:07:17.798557+00:00,Danke Dir !! 🥰
1103,user10,user04,20,2021-06-14 19:07:17.241070+00:00,😡Da habe ich mich vertan und die Punkte falsch addiert - Übertrag vergessen.
1102,user03,user09,7,2021-06-14 19:07:15.242538+00:00,Ich hasse Kakerlaken 🤢
1101,user09,user03,7,2021-06-14 19:07:10.031569+00:00,"Ihhh, dann kauf mal ganz schnell Insektenmittel 🤢"
1100,user04,user10,20,2021-06-14 19:07:06.219770+00:00,Naja. Trotzdem vielen Dank fürs nachschauen 🥰
1099,user5,user11,22,2021-06-14 19:07:04.298257+00:00,bis dahin kannst du auch selbstverständlich in mein Gästezimmer 🥰
1098,User02,user08,5,2021-06-14 19:07:03.636063+00:00,"nur wir müssen schauen, wie wir die Arbeit schaffen ... 😱das wird schrecklich ... aber dir erst mal alles Gute 🥰"
1097,user16,user15,10,2021-06-14 19:07:02.782323+00:00,Aber ist alles gut gegangen. Hatte zwar gedacht die Scheiben gehen irgendwann kaputt aber hat alles gehalten. Uns ist auch nichts passiert 😊
1096,user07,user01,9,2021-06-14 19:07:01.737020+00:00,Auf jeden fall! Ach dir wird schon was einfallen 🥰
1095,user11,user5,22,2021-06-14 19:07:00.443606+00:00,Ich muss jetzt wieder ins Buero. Wir sehen uns am Freitag auf dem Spiel! Danke Dir fuer Dein Verstaendnis! 🥰
1094,user03,user09,7,2021-06-14 19:06:56.759511+00:00,Oh Gott 😱  Was soll ich jetzt machen?
1093,user13,user14,18,2021-06-14 19:06:56.422013+00:00,"Hey, bist du auch schon gespannt wegen der anstehenden Bundestagswahl dieses Jahr? 👀"
1092,user01,user07,9,2021-06-14 19:06:55.872105+00:00,Wer kümmert sich denn in Zukunft um meine Technik Probleme? 😲😱
1091,user08,User02,5,2021-06-14 19:06:54.117217+00:00,Dann hast du ja noch mehr Arbeit... 😢
1090,user10,user04,20,2021-06-14 19:06:51.265184+00:00,😲DAs ist in der Tat merkwürdig.
1089,user07,user01,9,2021-06-14 19:06:49.296343+00:00,Danke dir!🥰😊 Bist die beste! 🥰
1088,user15,user16,10,2021-06-14 19:06:44.109645+00:00,ist denn alles heil geblieben ?👀😲
1087,user09,user03,7,2021-06-14 19:06:43.554858+00:00,Habe aktuell einfach zu viel Stress auf der Arbeit 😡
1086,user04,user10,20,2021-06-14 19:06:43.344266+00:00,Ach Mist. Das hätte ich mir denken können 😢
1085,user12,user06,22,2021-06-14 19:06:41.115131+00:00,"Ja, aber es ist besser für uns und auch für dich, wenn wir uns nicht die ganze Zeit streiten und wir können als Familie gestärkt Situation gehen, und du weißt ja dass du uns immer am wichtigsten warst und bist 🥰"
1084,user01,user07,9,2021-06-14 19:06:38.414968+00:00,Ja also du musst mindestens einmal die Woche kommen... 🥰👀 Ich weiß doch gar nicht was ich die ganze Zeit alleine machen soll!
1083,User02,user08,5,2021-06-14 19:06:35.140691+00:00,"vielleicht kannst du ja auch frei nehmen, gibt immer Sonderurlaub für solche Fälle ...🥰"
1082,user15,user16,10,2021-06-14 19:06:34.932134+00:00,Oh Gott wie schrecklich 😲
1081,user03,user09,7,2021-06-14 19:06:32.107732+00:00,Ganz viele 😱
1080,user11,user5,22,2021-06-14 19:06:27.817310+00:00,"🥰 Ich liebe Dich sehr, dass weisst Du! Nein, ich werde wohl eine kleine Wohnung in Muenchen suchen. 😢"
1079,user03,user09,7,2021-06-14 19:06:27.383095+00:00,Ewww Kakerlaken 🤢
1078,user08,User02,5,2021-06-14 19:06:21.008977+00:00,ja irgendwie blöd 😱
1077,user16,user15,10,2021-06-14 19:06:20.205012+00:00,"Das ging stundenlang, hat nicht aufgehört zu blitzen und zu donnern 😱"
1076,user03,user09,7,2021-06-14 19:06:18.511980+00:00,Ach so ein Mist 😢
1075,user09,user03,7,2021-06-14 19:06:17.534205+00:00,"Ohh Gott, was denn? 😱"
1074,user10,user04,20,2021-06-14 19:06:11.612400+00:00,👀Scheint was mit den Emojis und den Chats zu tun zu haben. Ich schaue mal genauer nach.👀👀👀
1073,user15,user16,10,2021-06-14 19:06:09.355487+00:00,Geht es euch gut?👀😱😲
1072,User02,user08,5,2021-06-14 19:06:05.255342+00:00,"ok, wenn wir unseren Chef ansprechen und fragen 👀"
1071,user15,user16,10,2021-06-14 19:06:02.274488+00:00,Was ist passiert 😱
1070,user01,user07,9,2021-06-14 19:06:00.584217+00:00,Das hast du dir verdient 😊
1069,user09,user03,7,2021-06-14 19:05:59.283281+00:00,Auf jeden Fall! Leider kann ich aktuell nur keinen Urlaub nehmen 😡
1068,user07,user01,9,2021-06-14 19:05:58.772772+00:00,Aber ich werde dich doch oft besuchen kommen!😱😢
1067,user03,user09,7,2021-06-14 19:05:56.435038+00:00,Irgendwas krabbelt hier in der Ecke rum 😱
1066,user5,user11,22,2021-06-14 19:05:54.836735+00:00,hast denn schon ne neue ? 👀
1065,user16,user15,10,2021-06-14 19:05:53.456917+00:00,Ich bin noch ganz durch den Wind! Das war Wahnsinn hier 😲😱
1064,user06,user12,22,2021-06-14 19:05:52.685450+00:00,wie gehts euch damit ?👀
1063,User02,user08,5,2021-06-14 19:05:52.124375+00:00,"dann sollten wir schauen, wie wir Unterstützung bekommen, denn ich kann auch nicht alles abfangen... 👀😲"
1062,user07,user01,9,2021-06-14 19:05:47.374330+00:00,Danke! Das hat mich auch echt so viele Anstrengungen gekostet!!🥰😲
1061,user01,user07,9,2021-06-14 19:05:35.430268+00:00,Jetzt ist dann auch das letzte Kind aus dem Haus 😢 das geht alles so schnell...
1060,user14,user13,18,2021-06-14 19:05:35.335711+00:00,Beginne Szenario 18
1059,user03,user09,7,2021-06-14 19:05:34.997165+00:00,"Wäre cool, wenn wir beide zusammen gefahren wären 🥰"
1058,user04,user10,20,2021-06-14 19:05:34.605730+00:00,Das würde mich mich sehr freuen 😊
1057,user13,user14,18,2021-06-14 19:05:34.126328+00:00,Beginne Szenario 18
1056,user15,user16,10,2021-06-14 19:05:33.212421+00:00,hab gesehen dass in München ein heftiges Gewitter ist 😲
1055,user5,user11,22,2021-06-14 19:05:32.974380+00:00,"danke, das weiss ich ! :) 😊"
1054,user11,user5,22,2021-06-14 19:05:32.162447+00:00,Ja 😢
1053,user14,user13,17,2021-06-14 19:05:29.812919+00:00,Szenario 17 beendet
1052,user06,user12,22,2021-06-14 19:05:28.950869+00:00,aber ja hat sich schon angedeutet in lezter Zeit 😢
1051,user13,user14,17,2021-06-14 19:05:28.121153+00:00,Szenario 17 beendet
1050,user14,user13,17,2021-06-14 19:05:26.026316+00:00,"Mach ich, danke! 🥰"
1049,user15,user16,10,2021-06-14 19:05:22.519209+00:00,Hey ! Alles gut bei dir ?👀
1048,user09,user03,7,2021-06-14 19:05:20.102485+00:00,Das würde mir jetzt auch gefallen 👀
1047,user03,user09,7,2021-06-14 19:05:19.924483+00:00,Es ist so toll hier 😊
1046,user08,User02,5,2021-06-14 19:05:17.459501+00:00,"hoffe auch, länger packe ich diese Belastung nicht 😢😱"
1045,user13,user14,17,2021-06-14 19:05:17.187396+00:00,"Melde dich, wenn ich noch etwas für dich tun kann! 🥰"
1044,user5,user11,22,2021-06-14 19:05:16.315365+00:00,aber ist nunmal so. ihr müsst euch dafür nicht entschuldige 🥰
1043,user01,user07,9,2021-06-14 19:05:14.261298+00:00,Wow 😲 herzlichen Glückwunsch! 🥰
1042,User02,user08,5,2021-06-14 19:05:12.944758+00:00,"und in Zukunft, sag Bescheid 🥰"
1041,user04,user10,20,2021-06-14 19:05:12.570799+00:00,Was ist denn der Grund?👀
1040,user16,user15,10,2021-06-14 19:05:12.071975+00:00,Beginne Szenario 10
1039,user10,user04,20,2021-06-14 19:05:09.555257+00:00,Aber ich kann ja mal schauen - wenn's sein muss. 😡
1038,user09,user03,7,2021-06-14 19:05:09.341302+00:00,Wow😲
1037,user11,user5,22,2021-06-14 19:05:08.869696+00:00,"Ja, aber du kannst immer zu mir kommen!😊"
1036,user16,user15,9,2021-06-14 19:05:06.708401+00:00,Szenario 9 beendet
1035,user06,user12,22,2021-06-14 19:05:02.324321+00:00,😱😲😢 oh neee.
1034,user03,user09,7,2021-06-14 19:04:57.702022+00:00,Ich bin gerade in meiner Ferienwohnung auf Bali angekommen 😊
1033,user5,user11,22,2021-06-14 19:04:55.200489+00:00,natürlich finde ich es sehr schade dass ihr euch nicht wieder zamraufen konntet 😢
1032,User02,user08,5,2021-06-14 19:04:52.037068+00:00,"ich hoffe, deiner Mutter geht es bald besser ... alles Gute 🥰😊"
1031,user07,user01,9,2021-06-14 19:04:50.106276+00:00,Hallo Mama! Ich habe eben die Zusage für meinen Traumjob bekommen!!🥰🥰 Ich kanns noch gar nicht glauben!🥰😲
1030,user14,user13,17,2021-06-14 19:04:48.127556+00:00,"Nein, bin ich nicht. 🥰 Danke dir trotzdem, dass du an mich gedacht hast! 🥰"
1029,user16,user15,9,2021-06-14 19:04:45.256554+00:00,Ich werde Dich so schnell nicht verlassen 🥰😊
1028,user12,user06,22,2021-06-14 19:04:43.719185+00:00,"Aber mach dir keine Sorgen, wir sind beide immer für dich da 🥰"
1027,user13,user14,17,2021-06-14 19:04:34.690900+00:00,"Ich hoffe, du bist jetzt nicht sauer auf mich? 😱😢"
1026,user03,user09,7,2021-06-14 19:04:33.669407+00:00,Hi 😊
1025,user10,user04,20,2021-06-14 19:04:31.220531+00:00,😲Na ja - liebe*r Student*in. Das wird schon seinen grund haben.
1024,user09,user03,7,2021-06-14 19:04:29.513980+00:00,Hi 😊
1023,user09,user03,7,2021-06-14 19:04:23.269706+00:00,Beginne Szenario 7
1022,user15,user16,9,2021-06-14 19:04:22.505563+00:00,das freut mich 🥰
1021,user01,user07,9,2021-06-14 19:04:19.606817+00:00,Beginne Szenario 9
1020,User02,user08,5,2021-06-14 19:04:19.298181+00:00,"wirklich einfach sagen, so gut sollten wir hier im Team doch vertraut sein ... 😲"
1019,user5,user11,22,2021-06-14 19:04:18.162590+00:00,papa? ich bin 23?! ich wohne alleine ?! 😡
1018,user11,user5,22,2021-06-14 19:04:15.447339+00:00,Ja das stimmt wohl. 😊
1017,user03,user09,0,2021-06-14 19:04:14.907674+00:00,Hey 😊
1016,user15,user16,9,2021-06-14 19:04:14.314364+00:00,Ich dachte schon ich wäre dann ganz  alleine in unserem großen Haus 😢
1015,user12,user06,22,2021-06-14 19:04:13.744396+00:00,"Wir haben uns dazu entschlossen, dass dein Vater und ich getrennte Wege gehen werden😢"
1014,user07,user01,8,2021-06-14 19:04:13.350900+00:00,Szenario 8 beendet
1013,user07,user01,8,2021-06-14 19:04:10.524246+00:00,Total!😲
1012,user03,user09,6,2021-06-14 19:04:05.286508+00:00,Szenario 6 beendet
1011,user14,user13,17,2021-06-14 19:04:02.281956+00:00,"Kein Problem, du kannst ja nichts dafür. 😢"
1010,user11,user5,22,2021-06-14 19:04:00.274720+00:00,"ja, es war die letzten Jahre schon nicht einfach. 😢 Du hast Recht."
1009,user04,user10,20,2021-06-14 19:03:59.855191+00:00,Ich habe so viel dafür getan und hatte auch ein gutes Bauchgefühl👀
1008,user01,user07,8,2021-06-14 19:03:59.182532+00:00,Sehr gut 😲 es geschehen ja noch Wunder..
1007,user15,user16,9,2021-06-14 19:03:58.651090+00:00,ach wie schön😊
1006,user09,user03,6,2021-06-14 19:03:58.006152+00:00,"Das wird so ein schöner Abend, ich freu mich auch 🥰"
1005,user16,user15,9,2021-06-14 19:03:56.723727+00:00,Das ist so toll! 😊
1004,user16,user15,9,2021-06-14 19:03:47.196200+00:00,Wir können jeden Mittag sogar zusammen essen 😊🥰
1003,user5,user11,22,2021-06-14 19:03:45.543252+00:00,ihr werdet beide glücklicher wenn ihr getrennte Wege geht 🥰
1002,User02,user08,5,2021-06-14 19:03:43.528443+00:00,"aber wirklich, dann sag mir das gerne und vielleicht finden wir noch jemanden, der einen Teil übernimmt ... 👀🥰"
1001,user03,user09,6,2021-06-14 19:03:42.799840+00:00,Danke 😊
1000,user12,user06,22,2021-06-14 19:03:42.780885+00:00,"Es ist so, dass wir es dir schon lange erzählen wollten, es aber nie geschafft haben oder nicht der richtige Zeitpunkt war 😢😱"
999,user08,User02,5,2021-06-14 19:03:41.034479+00:00,"kannst du ja nicht wissen, wusste auch nicht wirklich wie ich das mitteilen sollte 😱🥰"
998,user13,user14,17,2021-06-14 19:03:40.368324+00:00,Ich wollte dich wirklich nicht verärgern. 😢
997,user03,user09,6,2021-06-14 19:03:39.945605+00:00,Freu mich jetzt schon 🥰
996,user01,user07,8,2021-06-14 19:03:39.422121+00:00,Ich drück dir die Daumen dass ihm vielleicht doch noch einfällt was er will....😡
995,user11,user5,22,2021-06-14 19:03:38.218549+00:00,"Wir werden fuer alles eine Loesung finden, Du musst Dir aber mal durch den Kopf gehen lassen, bei wem Du nun wohnen willst. 😢"
994,user04,user10,20,2021-06-14 19:03:36.479129+00:00,"HallO Herr ..., ich habe die Seminararbeit nach bestem Wissen und Gewissen bearbeitet und vestehe deshalb die schlechte Note nicht 😢"
993,user16,user15,9,2021-06-14 19:03:32.125472+00:00,"Ich bleib zuhause. Ich kann weiter hier wohnen bleiben, die Arbeitsstelle ist direkt ums Eck 😊"
992,user14,user13,17,2021-06-14 19:03:31.333430+00:00,Nein das hilft nicht. 😢 Ich muss einfach selbst damit klar kommen. 😢
991,user15,user16,9,2021-06-14 19:03:29.401432+00:00,Welcher dann ? etwa weit weg? 😢
990,user07,user01,8,2021-06-14 19:03:28.529120+00:00,Ok jetzt war ich dran! Musste das einfach mal loswerden sorry!😡👀
989,user06,user12,22,2021-06-14 19:03:26.934642+00:00,oh nein 😱😲 ?
988,user09,user03,6,2021-06-14 19:03:26.634320+00:00,"Freut mich, dass es dir gefällt 🥰"
987,user5,user11,22,2021-06-14 19:03:25.627070+00:00,ach hab ich euch doch schon längst gesagt dass das so nicht funktionieren kann 🥰
986,user03,user09,6,2021-06-14 19:03:19.190914+00:00,Das ist ja mega 😊
985,user08,User02,5,2021-06-14 19:03:14.511767+00:00,"sorry, bin nur am Rennen derzeit. 😢😱"
984,user03,user09,6,2021-06-14 19:03:13.873093+00:00,Wow 😊
983,User02,user08,5,2021-06-14 19:03:13.307921+00:00,"ich dacht, du wolltest dir einfach nur Freizeit ergattern ... das tut mir leid 😢🥰"
982,user13,user14,17,2021-06-14 19:03:11.440502+00:00,"Ich dachte nur, dass es helfen könnte, mit der Trauer. 😲"
981,user12,user06,22,2021-06-14 19:03:04.912256+00:00,Wir müssen mal in einer ernsten Angelegenheit mit dir sprechen😱😢
980,user16,user15,9,2021-06-14 19:03:04.838739+00:00,"Ne, das ist leider nichts geworden in Hamburg 😢"
979,user09,user03,6,2021-06-14 19:03:01.579033+00:00,Zwei Karten für die erste Reihe 😲
978,user03,user09,6,2021-06-14 19:03:00.980371+00:00,Wie cool ist das denn 😲
977,user15,user16,9,2021-06-14 19:02:54.162671+00:00,Ich freu mich so für dich 🥰😊
976,user11,user5,22,2021-06-14 19:02:51.736815+00:00,"Ich bin unendlich traurig, dass ich Dir das hier schreiben muss. 😢"
975,user15,user16,9,2021-06-14 19:02:45.809437+00:00,Glückwunsch!!! 🥰 den in Hamburg ?
974,user14,user13,17,2021-06-14 19:02:45.251228+00:00,"Warum denkt jeder, dass ich mir einfach einen neuen Hund holen kann? 😡😢"
973,User02,user08,5,2021-06-14 19:02:43.548457+00:00,"ach du je, dann sag doch was 😱😲"
972,user09,user03,6,2021-06-14 19:02:36.493059+00:00,Meine Überraschung ist nämlich ein Konzert deiner Lieblingsband Tokio Hotel 🥰
971,user07,user01,8,2021-06-14 19:02:34.024204+00:00,Nein leider noch nicht..er überlegt noch immer..😡👀
970,user16,user15,9,2021-06-14 19:02:30.455321+00:00,ICH HAB DEN JOB BEKOMMEN 😊🥰
969,user11,user5,22,2021-06-14 19:02:28.864397+00:00,"Ich muss Dir leider sagen, dass sich deine Mama und ich scheiden lassen. Es funktioniert einfach nicht mehr. 😢"
968,user06,user12,22,2021-06-14 19:02:28.680997+00:00,hi mama und papa😊 alles gut bei euch 😲
967,User02,user08,5,2021-06-14 19:02:27.718146+00:00,das klappt so nicht ... 👀😡
966,user08,User02,5,2021-06-14 19:02:26.726531+00:00,"wirklich, ab nächster Woche bin ich wieder voll da, meiner Mutter gehts grad einfach nicht so gut und sie braucht mich. 😢"
965,user5,user11,22,2021-06-14 19:02:23.460753+00:00,was spreche ich an ? 😱
964,user07,user01,8,2021-06-14 19:02:20.690456+00:00,Eben! So ein Idiot! Ich hab doch nicht den ganzen Tag Zeit!!😡
963,user04,user10,20,2021-06-14 19:02:20.501099+00:00,Beginne Szenario 20
962,User02,user08,5,2021-06-14 19:02:17.214703+00:00,"du hast mir in letzter zeit gerne immer mal was rüber geschoben, ich habe so viel zu tun und so viel Überstunden 😡"
961,user10,user04,19,2021-06-14 19:02:15.949628+00:00,Szenario 19 beendet
960,user10,user04,19,2021-06-14 19:02:11.554998+00:00,😢Na ja. Tut mir echt leid. Bis morgen.
959,user12,user06,22,2021-06-14 19:02:09.831406+00:00,Beginne Szenario 22
958,user06,user12,22,2021-06-14 19:02:08.563052+00:00,Beginne Szenario 22
957,user01,user07,8,2021-06-14 19:02:05.768093+00:00,Bist du inzwischen dran gekommen? 👀
956,user15,user16,9,2021-06-14 19:02:05.561736+00:00,"Hallo mein Schatz, was ist denn passiert? 😊"
955,user03,user09,6,2021-06-14 19:02:04.916664+00:00,Was denn für eine? 👀
954,user04,user10,19,2021-06-14 19:01:59.811375+00:00,Bekommen wir schon geregelt 🤢👀 bis dann😊
953,user12,user06,21,2021-06-14 19:01:59.268244+00:00,Szenario 21 beendet
952,user13,user14,17,2021-06-14 19:01:57.862744+00:00,Tut mir Leid. Ich wollte dich nicht verärgern. 😲😱
951,user09,user03,6,2021-06-14 19:01:55.937935+00:00,Ja das trifft sich gut 👀
950,user5,user11,22,2021-06-14 19:01:54.827293+00:00,"sorry dass ich mich länger nicht gemeldet habe, uni du weisst ....😢"
949,user03,user09,6,2021-06-14 19:01:54.070444+00:00,Ich liebe Überraschungen 🥰
948,user01,user07,8,2021-06-14 19:01:53.256001+00:00,Das kommt ja auch so selten vor in Cafés.... 😲
947,user08,User02,5,2021-06-14 19:01:50.218278+00:00,sorry 😲
946,user12,user06,21,2021-06-14 19:01:49.641682+00:00,Hast leider recht😢
945,User02,user08,5,2021-06-14 19:01:49.014045+00:00,wir müssen da eh mal reden 👀
944,user06,user12,21,2021-06-14 19:01:45.913973+00:00,ja der Depp sollte schon lang rausfliegen 😡
943,user11,user5,22,2021-06-14 19:01:45.238264+00:00,😢 Du sprichst es an.
942,user16,user15,9,2021-06-14 19:01:43.397340+00:00,"Hi Mama, Du wirst es nicht glauben 👀😊"
941,user04,user10,19,2021-06-14 19:01:40.177535+00:00,Ich weiß es auch nicht genau. 😢 Ne. Das wird nicht passieren. Hoffe du hattest trotzdem deinen Spaß😊
940,User02,user08,5,2021-06-14 19:01:37.827842+00:00,das geht heute nicht😡
939,user06,user12,21,2021-06-14 19:01:31.419002+00:00,ja leider😢 aber verdient abgestiegen muss man sagen😢
938,user03,user09,6,2021-06-14 19:01:29.826213+00:00,"Ich hätte so Lust mal wieder auf ein Konzert zu gehen, nachdem Corona langsam verschwindet 😊"
937,user09,user03,6,2021-06-14 19:01:29.287851+00:00,Ich habe eine kleine Überraschung für dich vorbereitet 👀
936,User02,user08,5,2021-06-14 19:01:29.118965+00:00,moment ... ich bin grade echt total zu mit Arbeit😲
935,user11,user5,22,2021-06-14 19:01:28.190336+00:00,hey Sohnemann 😊
934,user07,user01,8,2021-06-14 19:01:27.826841+00:00,ja oder? Wahrscheinlich war der ganz überrascht als er auf einmal dran war und gefragt wurde was er möchte!!😲😡
933,user12,user06,21,2021-06-14 19:01:27.662433+00:00,Nur wegen des Trainers😡
932,user5,user11,22,2021-06-14 19:01:23.982290+00:00,na wie gehts dir und Mama ? 👀
931,user15,user16,9,2021-06-14 19:01:20.743032+00:00,Beginne Szenario 9
930,user15,user16,8,2021-06-14 19:01:16.536234+00:00,Szenario 8 beendet
929,user12,user06,21,2021-06-14 19:01:15.768571+00:00,Dann keine Sponsoren mehr😱 und der Verein ist weg vom Fenster😢
928,User02,user08,5,2021-06-14 19:01:14.056357+00:00,Was? 😲
927,user5,user11,22,2021-06-14 19:01:11.848336+00:00,hey papa 😊😊
